"yr","mark","ringno","birdname","bredby","bredfor","bloodline","dob","codesex","codecolour","codeeye","codecage","racelast","RaceLastDte","BredLastDte","indracelast","indstock","indrace","indsoh","indref","indbpa","indbpb","indsp1","indsp2","indstatus","indbredforstock","status","notes","sireyr","siremark","sireringno","damyr","dammark","damringno","notespedg","codes","dob_li","AqDate","AqValue","AqStatus","DisDate","DisValue","dDOB","DisStatus","codebline","Rating","RatingPerf","RatingBloodLine","RatingCustom","RatingBreeder","indDNACert","indBredSnglPen","indPedgOnly","indBF","indBFCol","indTF","indThroat","indBredSglPen","indImport","Seq","Cat","LotNo","SeqRef","SeqSale"
2024,"QPF","7605","","Kieran Malone","","","","U","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2023,"NRC","1666",2020,"NRC","2463","","",45574,"",0,"","",0,"9/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","923","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"","",2016,"QPF","10966","","",45588,"",0,"","",0,"23/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","924","","Kieran Malone","","","","U","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"","",2016,"QPF","10966","","",45588,"",0,"","",0,"23/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2023,"SUNSHINECOAS","1472","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"","ftail",,"","ftail","","",45567,"",0,"","",0,"2/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2023,"SUNSHINECOAS","1474","Cresty","Kieran Malone","","","","H","WHT","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"","ftail",,"","Ftail","","",45577,"",0,"","",0,"12/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7604","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2021,"NRC","3058",2021,"NRC","3077","","",45568,"",0,"","",0,"3/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2023,"SUNSHINECOAS","1476","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"BOBS","OrigCock",2018,"NRC","1829","","",45584,"",0,"","",0,"19/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2023,"SUNSHINECOAS","1477","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"BOBS","OrigCock",2018,"NRC","1829","","",45584,"",0,"","",0,"19/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","925","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","",2022,"QPF","6999",2023,"NRC","1676","","",45857,"",0,"","",0,"19/07/2025","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","926","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2021,"NRC","3103",2023,"NRC","1614","","",45585,"",0,"","",0,"20/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","927","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2021,"NRC","3103",2023,"NRC","1614","","",45585,"",0,"","",0,"20/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","928","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2020,"NRC","2468",2017,"NRC","64","","",45588,"",0,"","",0,"23/10/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","935","","Kieran Malone","","","","C","PG","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2023,"SEQ","0000",2023,"NRC","1690","","",45613,"",0,"","",0,"17/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","936","","Kieran Malone","","","","H","PG","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2023,"SEQ","0000",2023,"NRC","1690","","",45613,"",0,"","",0,"17/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2023,"SUNSHINECOAS","1479","","Kieran Malone","","","","U","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","or x 3601 Hardy Kruger",,"","",2022,"NRC","839","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","931","","Kieran Malone","","","","C","PEN","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","Sire is 2468 1st FED Marlborough, Dam is 64 18th FED QPF Mackay, 20th FED Townsville. 64 is daughter of 1st FED Winton TDPF 1060 klms.",2021,"NRC","3117",2022,"NRC","839","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","932","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","or x 3601 Hardy Kruger",,"","",2024,"NRC","1639","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2023,"SUNSHINECOAS","1478","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","or x 3601 Hardy Kruger",,"","",2024,"NRC","1639","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","929","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","BoxH-82...",2023,"NRC","1645",2023,"NRC","1650","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","930","","Kieran Malone","","","","H","PBB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2023,"NRC","1645",2023,"NRC","1650","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","938","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2020,"NRC","845",2020,"NRC","861","","",45616,"",0,"","",0,"20/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","937","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2020,"NRC","845",2020,"NRC","861","","",45616,"",0,"","",0,"20/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7611","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2018,"NRC","2393",2020,"NRC","2486","","",45623,"",0,"","",0,"27/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7612","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2018,"NRC","2393",2020,"NRC","2486","","",45623,"",0,"","",0,"27/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7613","","Kieran Malone","","","","U","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2023,"NRC","1666",2020,"NRC","2463","","",45623,"",0,"","",0,"27/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7614","","Kieran Malone","","","","H","BBWF","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2023,"NRC","1666",2020,"NRC","2463","","",45623,"",0,"","",0,"27/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7609","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2021,"NRC","3058",2021,"NRC","3077","","",45623,"",0,"","",0,"27/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7610","","Kieran Malone","","","","U","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2021,"NRC","3058",2021,"NRC","3077","","",45623,"",0,"","",0,"27/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","933","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","",2013,"AUST","15807",2016,"QPF","10955","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","934","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","",2013,"AUST","15807",2016,"QPF","10955","","",45605,"",0,"","",0,"9/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7615","","Kieran Malone","","","","H","BBTE","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Has double dose different hard Winton 1064klms to Toowoomba blood in it. Has 1257 my 1st FED Winton 1060 Klms, only young cockbird clocked on Day 2. Also a Winton Smash Winner by another flyer. There is also the top Van Loon middle distance hens blood and the Premier Olympiade sprint blood.",2020,"NRC","2476",2021,"NRC","2737","","",45660,"",0,"","",0,"3/01/2025","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7616","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","",2015,"QPF","7050",2019,"NRC","1284","","",45611,"",0,"","",0,"15/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7608","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2017,"CTN","1662",2017,"GRPA","229","","",45621,"",0,"","",0,"25/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7606","","Kieran Malone","","","","H","BBWF","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2022,"NRC","600",2017,"NRC","11","","",45614,"",0,"","",0,"18/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7607","","Kieran Malone","","","","H","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2022,"NRC","600",2017,"NRC","11","","",45614,"",0,"","",0,"18/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7619","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2020,"NRC","2476",2021,"NRC","2737","","",45621,"",0,"","",0,"25/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7620","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","",,"","",2014,"QPF","3322","","",45312,"",0,"","",0,"21/01/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","939","","Kieran Malone","","","","C","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","2440, 2474 Sire",,"","",2018,"AUSN","6886","","",45631,"",0,"","",0,"5/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"NRC","940","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","2440,2474 sire",,"","",2018,"AUSN","6886","","",45631,"",0,"","",0,"5/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7617","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","Dave Tester Flying. Breeding into the top Reynaert Blood. Has my no 1 producer in ancestory and his brother both having bred top Fed and club positions.",2014,"AUST","3776",2020,"NRC","2474","","",45629,"",0,"","",0,"3/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7618","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2014,"AUST","3776",2020,"NRC","2474","","",45629,"",0,"","",0,"3/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7621","","Kieran Malone","","","","U","NA","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2019,"NRC","2440",2017,"NRC","72","","",45630,"",0,"","",0,"4/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7622","","Kieran Malone","","","","H","BC","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2019,"NRC","2440",2017,"NRC","72","","",45630,"",0,"","",0,"4/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7623","","Kieran Malone","","","","C","BB","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",2017,"RRPC","0086",,"","B1C3","","",45624,"",0,"","",0,"28/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7624","","Kieran Malone","","","","U","BB","NA","NA","","","","False","False","True","True","False","False","False","False","False","False","False","","B1C3",2017,"RRPC","0086",2018,"AUSN","6886","","",45624,"",0,"","",0,"28/11/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
2024,"QPF","7625","","Kieran Malone","","","","H","BBWF","NA","NA","","","","False","False","True","False","False","False","False","False","False","False","False","","",,"","",2021,"NRC","3019","","",45631,"",0,"","",0,"5/12/2024","","NA",,,,,,"False","False","False","","","","","","",,,,,
